,0
7359,4152.27
7360,1765.04
7361,506.82
7362,3456.2
7363,4398.26
7364,1153.95
7365,670.64
7366,2916.69
7367,4238.59
7368,6180.41
7369,7319.33
7370,2202.96
7371,4733.64
7372,12307.09
7373,10722.75
7374,3606.15
7375,7241.89
7376,5310.5
7377,2805.34
7378,533.92
7379,7831.69
7380,749.8
7381,478.03
7382,1601.52
7383,16260.14
7384,5135.48
7385,783.86
7386,7587.04
7387,649.17
7388,5391.96
7389,978.15
7390,4064.47
7391,6866.81
7392,1203.9
7393,2584.9
7394,17410.25
7395,5590.82
7396,5234.15
7397,17604.76
7398,5983.93
7399,1655.42
7400,15992.27
7401,1623.26
7402,1815.03
7403,712.73
7404,4950.54
7405,1982.29
7406,1771.55
7407,2482.45
7408,2280.45
7409,933.94
7410,7370.32
7411,13690.0
7412,835.69
7413,1151.99
7414,1085.66
7415,1633.25
7416,2925.77
7417,6751.26
7418,3520.03
7419,1727.35
7420,5831.44
7421,3529.8
7422,694.55
7423,1990.32
7424,4281.94
7425,6371.48
7426,1689.99
7427,1212.97
7428,4231.44
7429,5312.31
7430,1293.8
7431,1618.03
7432,4897.3
7433,9215.75
7434,6133.3
7435,715.0
7436,564.15
7437,14391.19
7438,7025.91
7439,868.35
7440,4989.05
7441,963.61
7442,450.53
7443,1018.59
7444,1960.83
7445,2237.69
7446,13707.97
7447,15430.78
7448,643.63
7449,5784.73
7450,4392.45
7451,1907.19
7452,2497.87
7453,459.4
7454,4603.91
7455,675.83
7456,1832.27
7457,780.8
7458,4503.32
7459,508.04
7460,7824.36
7461,8526.95
7462,12610.52
7463,2570.66
7464,624.83
7465,11656.84
7466,635.88
7467,3428.84
7468,1998.09
7469,6336.04
7470,4594.45
7471,1412.25
7472,956.18
7473,5866.44
7474,15381.67
7475,986.48
7476,3959.48
7477,10993.06
7478,4242.42
7479,1864.86
7480,2436.36
7481,2016.42
7482,5243.05
7483,934.16
7484,15840.33
7485,1251.22
7486,5212.35
7487,2428.38
7488,8202.44
7489,9717.24
7490,1268.73
7491,623.25
7492,7018.39
7493,1906.88
7494,551.92
7495,691.8
7496,2211.78
7497,703.66
7498,817.06
7499,5776.06
7500,3224.94
7501,6491.17
7502,1130.53
7503,891.78
7504,587.35
7505,15852.97
7506,6259.46
7507,14590.41
7508,5355.36
7509,2121.06
7510,1174.08
7511,1967.52
7512,1316.36
7513,11590.01
7514,4498.76
7515,1755.18
7516,2036.3
7517,6869.45
7518,434.35
7519,1784.82
7520,8539.42
7521,4357.14
7522,543.63
7523,693.89
7524,1375.21
7525,622.98
7526,4597.85
7527,533.31
7528,5047.84
7529,5551.57
7530,4837.45
7531,7933.19
7532,12304.21
7533,1252.87
7534,2245.3
7535,4959.63
7536,1758.65
7537,4991.22
7538,1508.31
7539,5379.59
7540,8036.05
7541,510.53
7542,454.52
7543,596.85
7544,4319.63
7545,4588.17
7546,1123.35
7547,574.34
7548,677.99
7549,911.15
7550,2410.1
7551,1015.69
7552,3317.89
7553,2111.91
7554,3500.75
7555,3556.52
7556,984.3
7557,14928.02
7558,5329.87
7559,8734.84
7560,7732.15
7561,700.17
7562,3174.86
7563,546.27
7564,9292.48
7565,707.33
7566,958.93
7567,7126.92
7568,4267.38
7569,6110.05
7570,660.29
7571,1630.66
7572,7330.41
7573,495.6
7574,6497.58
7575,949.16
7576,409.86
7577,1998.48
7578,1695.3
7579,5824.68
7580,1030.01
7581,9514.55
7582,4678.69
7583,3568.16
7584,832.07
7585,5314.28
7586,519.61
7587,1069.09
7588,12407.59
7589,776.44
7590,915.02
7591,4037.51
7592,2569.63
7593,7234.09
7594,2815.79
7595,2684.91
7596,1420.86
7597,768.76
7598,4710.77
7599,851.31
7600,5629.81
7601,597.68
7602,1295.36
7603,14715.16
7604,2871.9
7605,559.52
7606,474.69
7607,5524.64
7608,1405.28
7609,727.8
7610,4233.74
7611,7818.71
7612,5197.17
7613,1137.12
7614,4418.26
7615,8673.39
7616,3784.31
7617,808.02
7618,4183.5
7619,4665.39
7620,5225.73
7621,2938.8
7622,456.73
7623,1738.01
7624,556.2
7625,529.3
7626,4974.39
7627,4742.15
7628,9096.42
7629,1747.48
7630,698.16
7631,831.93
7632,1891.94
7633,10331.3
7634,2509.35
7635,1003.8
7636,2673.48
7637,15737.91
7638,605.08
7639,5669.21
7640,1519.1
7641,4133.78
7642,1404.57
7643,541.3
7644,5942.67
7645,9003.21
7646,1320.825
7647,496.01
7648,3757.56
7649,1001.65
7650,5150.6
7651,4006.36
7652,4207.01
7653,9586.51
7654,742.91
7655,2417.11
7656,4456.61
7657,13944.18
7658,14342.28
7659,6952.6
7660,3530.49
7661,2548.98
7662,4245.18
7663,8419.41
7664,1013.71
7665,13597.86
7666,727.08
7667,859.37
7668,4486.55
7669,2041.03
7670,5051.35
7671,3960.07
7672,1848.0
7673,1053.67
7674,1277.62
7675,710.1
7676,864.9
7677,1657.03
7678,1836.71
7679,3134.96
7680,7970.03
7681,2160.9
7682,14178.15
7683,3514.23
7684,855.42
7685,881.89
7686,14436.15
7687,3079.85
7688,2583.11
7689,3434.07
7690,5798.42
7691,925.99
7692,1878.91
7693,506.51
7694,14078.33
7695,4851.17
7696,635.34
7697,4039.14
7698,591.16
7699,15935.96
7700,693.81
7701,1929.61
7702,7999.89
7703,1204.39
7704,1755.92
7705,3004.63
7706,4228.16
7707,2254.47
7708,6411.57
7709,903.95
7710,725.9
7711,15597.24
7712,2532.14
7713,821.2
7714,8096.12
7715,2154.07
7716,5306.21
7717,1067.58
7718,1406.04
7719,1410.3
7720,2650.6366666666663
7721,4748.06
7722,745.92
7723,7548.17
7724,683.23
7725,4581.65
7726,2582.2
7727,5025.84
7728,4237.72
7729,15233.66
7730,7985.55
7731,731.86
7732,3241.51
7733,550.09
7734,844.66
7735,5955.95
7736,706.22
7737,12267.79
7738,898.29
7739,2115.47
7740,2358.31
7741,784.42
7742,1007.1
7743,3562.62
7744,6185.27
7745,11627.21
7746,957.09
7747,2737.42
7748,596.8
7749,443.68
7750,1061.62
7751,618.85
7752,6937.77
7753,3185.75
7754,4517.34
7755,1176.91
7756,6971.31
7757,900.9
7758,14238.94
7759,484.93
7760,927.64
7761,11958.16
7762,1600.77
7763,1055.6
7764,1456.52
7765,450.26
7766,2199.33
7767,1181.86
7768,2993.58
7769,3763.22
7770,536.67
7771,499.79
7772,8737.71
7773,5595.02
7774,11593.27
7775,881.84
7776,1190.31
7777,1650.42
7778,3861.49
7779,5347.44
7780,963.62
7781,415.46
7782,1005.01
7783,10895.12
7784,4660.09
7785,6990.22
7786,683.115
7787,6067.04
7788,2239.63
7789,4852.27
7790,897.7366666666666
7791,3952.95
7792,7965.65
7793,2280.45
7794,885.06
7795,5619.3
7796,490.32
7797,2674.23
7798,1720.09
7799,9848.01
7800,951.54
7801,717.77
7802,1298.77
7803,1217.15
7804,567.98
7805,2849.82
7806,818.1
7807,3016.88
7808,2045.4
7809,5139.47
7810,1628.07
7811,606.01
7812,2766.7675000000004
7813,15107.56
7814,4112.55
7815,1464.06
7816,5658.27
7817,3065.02
7818,3791.87
7819,1968.53
7820,3816.33
7821,1497.57
7822,5341.46
7823,16583.48
7824,3798.52
7825,11564.49
7826,482.39
7827,5361.55
7828,3121.66
7829,1864.53
7830,4376.9
7831,2018.66
7832,4760.08
7833,13112.58
7834,16520.59
7835,7464.4
7836,2813.41
7837,7556.7
7838,10149.6
7839,11685.07
7840,526.92
7841,5702.97
7842,2202.25
7843,1126.66
7844,5634.62
7845,1820.03
7846,3203.28
7847,2114.23
7848,5638.85
7849,1957.71
7850,4882.29
7851,7384.58
7852,14230.97
7853,738.32
7854,2022.11
7855,1424.71
7856,13586.8
7857,7456.95
7858,6053.99
7859,2509.36
7860,2610.3
7861,1250.57
7862,1950.48
7863,4429.66
7864,11766.15
7865,904.94
7866,10578.21
7867,1596.91
7868,2280.07
7869,5742.88
7870,6292.52
7871,3612.31
7872,749.7
7873,660.05
7874,1112.86
7875,807.77
7876,476.8
7877,1099.2
7878,3575.13
7879,14446.41
7880,1058.82
7881,2020.97
7882,12180.73
7883,5622.07
7884,2654.28
7885,6014.26
7886,626.67
7887,773.45
7888,1076.31
7889,1337.89
7890,3947.02
7891,9485.97
7892,973.29
7893,16881.28
7894,4621.83
7895,6709.52
7896,1059.45
7897,1629.99
7898,10164.3
7899,11494.99
7900,16666.91
7901,1599.53
7902,9035.14
7903,1527.79
7904,1896.7
7905,469.14
7906,2327.65
7907,610.82
7908,774.21
7909,1301.71
7910,796.19
7911,3384.33
7912,853.88
7913,12006.66
7914,4675.69
7915,15801.71
7916,1024.33
7917,10249.64
7918,11410.18
7919,1902.76
7920,3852.3
7921,1017.1
7922,2042.51
7923,11742.81
7924,3717.83
7925,8752.63
7926,4330.72
7927,5660.61
7928,9917.32
7929,2680.65
7930,3455.19
7931,2458.22
7932,11821.8
7933,4762.42
7934,3972.41
7935,670.05
7936,3318.77
7937,7345.28
7938,5542.51
7939,3397.63
7940,753.95
7941,14789.05
7942,934.19
7943,2495.24
7944,3576.9
7945,723.81
7946,693.97
7947,705.07
7948,739.43
7949,6568.11
7950,2877.22
7951,1508.02
7952,3430.57
7953,6258.65
7954,2510.21
7955,884.22
7956,7796.58
7957,812.58
7958,696.99
7959,849.66
7960,956.84
7961,2109.24
7962,1393.69
7963,2650.82
7964,736.9
7965,1742.59
7966,11485.81
7967,3390.44
7968,1669.94
7969,576.53
7970,2358.98
7971,2867.67
7972,1428.12
7973,732.32
7974,6292.85
7975,521.26
7976,375.99
7977,4787.38
7978,1982.1
7979,786.94
7980,2748.08
7981,4162.43
7982,9940.02
7983,510.09
7984,677.55
7985,2153.9
7986,791.4
7987,1076.15
7988,7223.89
7989,1904.11
7990,848.84
7991,1000.41
7992,653.62
7993,4478.7
7994,3781.41
7995,4448.36
7996,16575.91
7997,17501.96
7998,8196.56
7999,585.19
8000,12901.2
8001,784.83
8002,4995.56
8003,1769.78
8004,580.82
8005,11829.91
8006,5437.13
8007,2241.74
8008,3218.56
8009,2161.55
8010,736.54
8011,2314.35
8012,414.89
8013,1155.79
8014,4157.33
8015,1744.36
8016,6811.8
8017,2301.05
8018,816.72
8019,5552.48
8020,1057.72
8021,2375.48
8022,15593.25
8023,3515.47
8024,1589.17
8025,463.09
8026,4368.87
8027,1706.06
8028,2312.27
8029,2986.16
8030,4488.87
8031,2576.27
8032,593.92
8033,2300.59
8034,2406.58
8035,8225.97
8036,1858.81
8037,17217.46
8038,5548.04
8039,4920.61
8040,674.26
8041,1743.81
8042,552.62
8043,4245.72
8044,5936.79
8045,15053.16
8046,2171.02
8047,4673.18
8048,998.87
8049,1028.71
8050,438.43
8051,4362.88
8052,1273.61
8053,13230.98
8054,6498.3
8055,10376.22
8056,2402.48
8057,1367.16
8058,7021.41
8059,4005.86
8060,1792.43
8061,13627.82
8062,5942.14
8063,4223.92
8064,9902.68
8065,9129.73
8066,796.02
8067,5203.04
8068,2617.52
8069,1683.96
8070,3914.75
8071,719.87
8072,4297.1
8073,2703.33
8074,819.64
8075,14212.87
8076,1911.79
8077,1932.49
8078,3205.63
8079,17143.06
8080,3460.79
8081,568.22
8082,5901.44
8083,955.31
8084,6660.79
8085,3293.12
8086,918.95
8087,2035.88
8088,722.12
8089,753.96
8090,424.78
8091,6538.67
8092,646.29
8093,972.65
8094,1379.31
8095,728.05
8096,3781.74
8097,11940.01
8098,15495.86
8099,14166.5
8100,659.72
8101,13365.89
8102,4995.97
8103,680.26
8104,1117.45
8105,1111.24
8106,1529.16
8107,2077.44
8108,1847.34
8109,1530.31
8110,10550.99
8111,3366.57
8112,2635.23
8113,635.19
8114,17114.07
8115,452.0
8116,9208.76
8117,687.29
8118,965.59
8119,6646.32
8120,4033.61
8121,11283.12
8122,990.07
8123,8222.35
8124,6092.95
8125,1764.56
8126,554.71
8127,773.5
8128,772.48
8129,4234.6
8130,3900.87
8131,896.43
8132,1154.23
8133,2059.54
8134,4732.46
8135,714.09
8136,2034.43
8137,3375.58
8138,2303.03
8139,1596.31
8140,513.7
8141,4235.48
8142,575.09
8143,1367.39
8144,1827.29
8145,16079.51
8146,2279.1
8147,578.94
8148,1027.13
8149,873.82
8150,622.13
8151,905.69
8152,10902.88
8153,1751.45
8154,6863.25
8155,1062.64
8156,1295.47
8157,698.9
8158,2463.78
8159,4963.4
8160,11722.29
8161,818.7
8162,7957.4
8163,1214.76
8164,4638.33
8165,3024.86
8166,9827.38
8167,6517.93
8168,5291.62
8169,11116.41
8170,2891.14
8171,4023.89
8172,908.89
8173,1331.26
8174,478.75
8175,789.56
8176,11264.89
8177,2912.83
8178,2307.52
8179,2243.58
8180,3088.0
8181,1036.92
8182,9514.37
8183,3653.82
8184,14079.91
8185,780.86
8186,9649.21
8187,8720.17
8188,509.74
8189,4302.56
8190,831.39
8191,2436.39
8192,11403.24
8193,2895.74
8194,1033.65
8195,11837.99
8196,574.34
8197,4951.35
8198,2083.37
8199,14916.25
8200,553.98
8201,4784.72
8202,5283.87
8203,3635.39
8204,554.7
8205,496.3
8206,1046.55
8207,1921.65
8208,875.47
8209,1255.18
8210,13888.52
8211,4829.07
8212,4503.96
8213,752.64
8214,1481.17
8215,436.5
8216,1543.55
8217,714.1
8218,6968.26
8219,1716.64
8220,5204.6
8221,2113.28
8222,6347.61
8223,4081.7
8224,2232.36
8225,901.76
8226,2336.08
8227,876.24
8228,448.43
8229,783.35
8230,5392.71
8231,5468.87
8232,734.8
8233,12598.22
8234,3504.24
8235,2223.19
8236,3544.7
8237,5833.5
8238,2122.91
8239,4190.54
8240,4731.83
8241,4279.81
8242,8426.02
8243,517.02
8244,15163.61
8245,833.65
8246,8659.44
8247,15066.1
8248,1002.73
8249,3792.99
8250,6738.48
8251,4878.29
8252,789.97
8253,3882.8
8254,16506.1
8255,5727.9
8256,690.39
8257,7974.35
8258,3587.15
8259,739.04
8260,728.54
8261,1324.85
8262,848.42
8263,1699.64
8264,661.67
8265,527.45
8266,4101.63
8267,4735.02
8268,2817.83
8269,3026.1
8270,2710.43
8271,1029.79
8272,7021.53
8273,6777.96
8274,4470.62
8275,4880.01
8276,2052.68
8277,553.33
8278,8006.13
8279,2274.54
8280,17225.69
8281,906.98
8282,2838.7
8283,2005.04
8284,540.91
8285,2416.65
8286,4817.84
8287,650.69
8288,1783.01
8289,640.68
8290,2898.12
8291,7455.04
8292,642.03
8293,2599.38
8294,6753.39
8295,4079.81
8296,1296.33
8297,3734.65
8298,14754.16
8299,479.93
8300,2307.73
8301,892.33
8302,9243.12
8303,5089.58
8304,548.55
8305,5191.97
8306,4439.58
8307,995.12
8308,781.34
8309,879.16
8310,528.71
8311,760.42
8312,8632.65
8313,2309.21
8314,1034.6
8315,947.79
8316,634.67
8317,679.32
8318,5490.64
8319,2062.48
8320,1032.68
8321,5364.02
8322,704.67
8323,5214.54
8324,2921.93
8325,969.49
8326,1330.91
8327,722.51
8328,490.41
8329,2118.5
8330,897.79
8331,1176.72
8332,885.59
8333,2712.15
8334,5474.85
8335,8177.6
8336,1223.45
8337,5137.19
8338,3835.05
8339,2939.48
8340,3423.16
8341,779.72
8342,2056.92
8343,3166.34
8344,2258.36
8345,3598.33
8346,3475.82
8347,2789.23
8348,16950.93
8349,5115.34
8350,909.385
8351,2156.34
8352,5488.07
8353,774.78
8354,1470.8
8355,17891.6
8356,812.67
8357,4487.92
8358,11811.57
8359,628.16
8360,2335.85
8361,1024.5
8362,889.02
8363,13585.4
8364,4881.83
8365,681.51
8366,11079.79
8367,5009.08
8368,1017.06
8369,9181.36
8370,5001.01
8371,1749.65
8372,12873.97
8373,2388.61
8374,7123.32
8375,1430.17
8376,4558.43
8377,569.21
8378,15928.59
8379,4433.56
8380,4557.97
8381,15909.68
8382,2639.89
8383,2708.5
8384,813.78
8385,12457.51
8386,758.28
8387,1911.74
8388,647.56
8389,2975.59
8390,882.23
8391,3216.44
8392,2672.81
8393,832.81
8394,16136.17
8395,623.31
8396,16026.16
8397,13302.07
8398,7066.6
8399,2166.68
8400,921.48
8401,719.04
8402,934.97
8403,400.82
8404,1823.77
8405,694.54
8406,10249.19
8407,3063.11
8408,3188.98
8409,8976.87
8410,682.22
8411,460.84
8412,8971.34
8413,599.43
8414,726.13
8415,4303.65
8416,859.86
8417,3749.37
8418,4038.04
8419,1328.06
8420,1901.14
8421,2811.9
8422,6716.51
8423,7309.72
8424,1699.06
8425,4395.28
8426,4304.12
8427,781.18
8428,1983.16
8429,3583.68
8430,2441.99
8431,1591.27
8432,3058.67
8433,975.44
8434,900.8466666666667
8435,10280.45
8436,738.18
8437,14286.53
8438,10771.66
8439,1300.28
8440,709.01
8441,2350.1
8442,795.61
8443,11076.43
8444,784.89
8445,3037.12
8446,586.88
8447,9329.5
8448,9674.58
8449,1423.96
8450,2773.62
8451,9013.68
8452,633.76
8453,753.65
8454,961.52
8455,5243.28
8456,2848.02
8457,2368.8
8458,609.86
8459,4271.99
8460,540.64
8461,637.68
8462,466.48
8463,4218.53
8464,2790.88
8465,1631.38
8466,5612.18
8467,4453.95
8468,1300.3791666666666
8469,12279.81
8470,815.93
8471,3834.67
8472,1314.2
8473,567.09
8474,526.37
8475,629.21
8476,541.27
8477,5683.75
8478,2478.66
8479,1258.22
8480,5702.66
8481,2430.88
8482,725.48
8483,10620.85
8484,1075.66
8485,1042.29
8486,6103.48
8487,4373.68
8488,8583.0
8489,2172.91
8490,1270.73
8491,5330.69
8492,2079.8
8493,664.81
8494,2774.33
8495,6348.3
8496,14916.76
8497,774.82
8498,14143.53
8499,3892.01
8500,15948.86
8501,716.56
8502,1674.89
8503,1849.87
8504,868.04
8505,450.8
8506,17384.28
8507,1624.31
8508,7799.84
8509,9982.19
8510,6815.18
8511,8971.96
8512,731.06
8513,7754.42
8514,16366.47
8515,655.03
8516,432.48
8517,4586.44
8518,8592.71
8519,1856.54
8520,3763.83
8521,687.14
8522,5460.21
8523,4756.7
8524,10399.72
8525,4230.45
8526,1922.54
8527,565.72
8528,429.23
8529,858.77
8530,3221.75
8531,1145.86
8532,16526.68
8533,10966.91
8534,6525.67
8535,506.71
8536,12471.25
8537,2568.44
8538,887.86
8539,3200.73
8540,1654.62
8541,2071.0
8542,1016.16
8543,813.24
8544,10553.37
8545,14782.39
8546,4186.79
8547,982.36
8548,2600.21
8549,1039.6
8550,537.37
8551,838.54
8552,859.78
8553,2661.72
8554,1643.69
8555,12565.79
8556,16587.21
8557,2707.61
8558,638.49
8559,4385.63
8560,451.42
8561,583.86
8562,925.34
8563,3225.66
8564,1795.56
8565,760.48
8566,4427.31
8567,844.56
8568,5136.27
8569,1868.57
8570,2704.52
8571,1545.44
8572,3131.05
8573,6401.08
8574,1316.53
8575,4978.21
8576,2098.23
8577,1383.75
8578,849.14
8579,1282.48
8580,2041.99
8581,876.58
8582,1020.95
8583,13648.44
8584,948.91
8585,1681.42
8586,6894.17
8587,7385.07
8588,1480.08
8589,689.74
8590,1079.4
8591,1687.5
8592,8068.17
8593,3969.75
8594,6315.66
8595,5843.34
8596,4018.42
8597,11105.42
8598,11834.8
8599,1014.64
8600,4731.3
8601,606.31
8602,3805.82
8603,1907.56
8604,7454.75
8605,2037.63
8606,7521.19
8607,5249.72
8608,11127.89
8609,1302.4
8610,888.04
8611,13394.9
8612,3632.75
8613,4417.74
8614,710.62
8615,15605.75
8616,620.32
8617,1677.03
8618,3202.34
8619,1624.1
8620,707.85
8621,10917.44
8622,5282.96
8623,10491.54
8624,752.03
8625,1919.52
8626,5046.06
8627,1832.97
8628,4107.94
8629,4910.52
8630,556.11
8631,1270.49
8632,2683.71
8633,2560.33
8634,1004.1
8635,862.72
8636,735.23
8637,4800.46
8638,471.14
8639,4352.51
8640,1144.51
8641,1064.85
8642,549.18
8643,944.24
8644,13757.07
8645,4838.05
8646,3398.72
8647,1166.55
8648,4879.83
8649,522.89
8650,4360.95
8651,613.01
8652,10329.59
8653,10729.43
8654,1031.5
8655,1920.31
8656,5244.15
8657,1889.17
8658,631.03
8659,4856.08
8660,2101.36
8661,16264.81
8662,946.96
8663,2084.56
8664,4774.8
8665,880.22
8666,8096.26
8667,2856.29
8668,769.74
8669,7474.5
8670,4217.3
8671,698.35
8672,1614.96
8673,3620.7
8674,7187.74
8675,560.44
8676,1014.23
8677,3852.4
8678,1774.08
8679,787.96
8680,6885.64
8681,1051.52
8682,15968.24
8683,8189.67
8684,5834.52
8685,554.16
8686,775.02
8687,1447.73
8688,1641.12
8689,872.87
8690,700.47
8691,8893.98
8692,925.83
8693,2482.37
8694,3497.28
8695,1841.85
8696,9011.55
8697,1165.06
8698,665.56
8699,495.09
8700,3150.17
8701,3964.56
8702,1215.38
8703,3461.44
8704,11173.7
8705,4931.53
8706,6024.8
8707,3874.56
8708,17341.59
8709,1756.04
8710,759.78
8711,664.62
8712,2233.95
8713,4142.96
8714,725.93
8715,4815.75
8716,1207.78
8717,2444.89
8718,11561.89
8719,11655.5
8720,2260.33
8721,3022.51
8722,10384.77
8723,3245.69
8724,1727.01
8725,1048.75
8726,2245.57
8727,941.85
8728,4023.1
8729,6963.77
8730,680.84
8731,1847.27
8732,2489.56
8733,4524.31
8734,2283.45
8735,7018.84
8736,1827.81
8737,5343.52
8738,580.16
8739,3631.52
8740,2293.27
8741,6259.12
8742,747.16
8743,863.17
8744,1670.68
8745,5025.65
8746,4391.87
8747,2046.62
8748,5829.24
8749,2327.88
8750,2732.62
8751,2136.03
8752,1067.25
8753,16561.01
8754,1065.06
8755,1399.6
8756,830.34
8757,9536.51
8758,2814.07
8759,767.06
8760,569.71
8761,7127.74
8762,1832.78
8763,3370.54
8764,6543.05
8765,919.77
8766,1803.86
8767,551.43
8768,3119.89
8769,5682.23
8770,5685.41
8771,642.74
8772,1447.66
8773,718.83
8774,1055.14
8775,477.84
8776,1199.56
8777,10751.7
8778,4329.46
8779,17288.89
8780,7356.16
8781,2128.8
8782,2720.52
8783,766.6716666666666
8784,919.17
8785,889.1
8786,4048.4
8787,1870.62
8788,1791.5
8789,903.12
8790,3284.46
8791,7627.25
8792,1881.41
8793,805.64
8794,2428.11
8795,1055.43
8796,7741.68
8797,821.79
8798,2420.44
8799,1542.78
8800,1743.49
8801,11119.27
8802,5096.16
8803,14207.87
8804,473.16
8805,9056.52
8806,547.97
8807,2900.53
8808,12799.71
8809,4551.59
8810,12024.59
8811,3103.53
8812,1691.78
8813,4937.51
8814,1877.63
8815,2436.42
8816,936.32
8817,656.58
8818,3990.04
8819,4469.16
8820,1028.49
8821,2358.86
8822,5003.8
8823,685.06
8824,4231.01
8825,8341.16
8826,3344.87
8827,2845.0
8828,1074.97
8829,5394.65
8830,1297.07
8831,1147.45
8832,893.47
8833,15172.33
8834,736.99
8835,15804.99
8836,14853.37
8837,9296.09
8838,7539.51
8839,15973.87
8840,1715.99
8841,12962.97
8842,3679.52
8843,901.26
8844,2126.0
8845,1150.24
8846,10106.12
8847,12367.38
8848,702.61
8849,419.59
8850,13350.84
8851,2653.78
8852,603.96
8853,4644.86
8854,5389.71
8855,676.98
8856,9309.96
8857,4078.5
8858,2229.91
8859,1103.48
8860,3550.18
8861,3768.04
8862,650.25
8863,7127.47
8864,2123.82
8865,753.67
8866,566.37
8867,3243.88
8868,13011.68
8869,960.27
8870,12620.31
8871,9578.83
8872,1505.41
8873,8630.85
8874,941.43
8875,11363.1
8876,692.35
8877,423.73
8878,5002.94
8879,372.89
8880,10655.58
8881,5760.02
8882,4936.22
8883,4266.38
8884,1036.83
8885,13323.62
8886,1273.75
8887,13408.86
8888,7933.21
8889,5495.77
8890,6245.19
8891,886.66
8892,1787.57
8893,2872.44
8894,6217.74
8895,609.24
8896,5017.93
8897,9756.59
8898,655.11
8899,1006.55
8900,2943.85
8901,3723.26
8902,418.61
8903,2409.76
8904,714.22
8905,2885.02
8906,3941.04
8907,645.82
8908,4719.07
8909,1643.75
8910,1019.5
8911,683.25
8912,5437.35
8913,7409.8
8914,1897.9
8915,3221.06
8916,538.18
8917,4428.28
8918,11275.49
8919,889.47
8920,4679.31
8921,873.1433333333334
8922,876.36
8923,678.64
8924,1050.87
8925,6271.18
8926,2869.55
8927,9200.58
8928,6757.29
8929,957.71
8930,1655.13
8931,1069.0
8932,1771.53
8933,940.38
8934,493.07
8935,809.88
8936,664.14
8937,1172.14
8938,5264.13
8939,4729.26
8940,14329.31
8941,5336.03
8942,2849.02
8943,3148.66
8944,754.5
8945,3026.41
8946,1037.87
8947,2599.54
8948,662.03
8949,5192.76
8950,9410.81
8951,2319.55
8952,2490.96
8953,966.32
8954,2746.86
8955,5167.57
8956,8348.17
8957,813.78
8958,5430.12
8959,2700.89
8960,13056.21
8961,4387.29
8962,3577.55
8963,3534.55
8964,3707.06
8965,4859.83
8966,2422.18
8967,5748.47
8968,2663.37
8969,1585.18
8970,614.24
8971,580.08
8972,934.56
8973,1631.36
8974,8303.32
8975,647.04
8976,17179.02
8977,6584.55
8978,2324.9
8979,4607.86
8980,8676.42
8981,4782.85
8982,1792.67
8983,715.17
8984,7490.6
8985,4669.91
8986,5401.03
8987,777.5
8988,402.08
8989,2350.08
8990,7574.62
8991,815.82
8992,2045.26
8993,4431.62
8994,2851.96
8995,4629.39
8996,4394.41
8997,4847.6
8998,12712.58
8999,15020.67
9000,1073.28
9001,5833.32
9002,750.19
9003,7623.81
9004,840.78
9005,2645.97
9006,2712.04
9007,14803.62
9008,9187.47
9009,5615.1
9010,679.56
9011,1404.92
9012,1032.06
9013,2878.34
9014,717.7735
9015,616.39
9016,15509.3
9017,14563.41
9018,9625.37
9019,2475.59
9020,4132.55
9021,1038.24
9022,4411.38
9023,1396.98
9024,4687.75
9025,710.16
9026,14698.37
9027,4256.79
9028,16805.86
9029,2290.9
9030,1004.62
9031,2315.74
9032,610.33
9033,3964.75
9034,4264.03
9035,4046.79
9036,7619.3
9037,3511.39
9038,718.75
9039,3327.3
9040,653.5
9041,711.39
9042,4718.32
9043,14376.83
9044,8678.74
9045,7366.98
9046,675.29
9047,13786.56
9048,2181.55
9049,654.36
9050,2096.32
9051,923.88
9052,1866.53
9053,6668.54
9054,2265.54
9055,8284.4
9056,2361.7
9057,1553.0
9058,14349.84
9059,1178.26
9060,567.93
9061,2300.46
9062,498.63
9063,730.09
9064,609.56
9065,4402.71
9066,789.33
9067,8445.8
9068,4973.91
9069,784.25
9070,9837.22
9071,17189.6
9072,1080.3139999999999
9073,8928.18
9074,7082.63
9075,8024.48
9076,4779.46
9077,1331.71
9078,1767.48
9079,3769.92
9080,966.39
9081,8492.77
9082,1093.19
9083,965.67
9084,1773.05
9085,3889.05
9086,1406.62
9087,1699.25
9088,664.86
9089,7245.09
9090,8741.9
9091,17774.01
9092,865.19
9093,3318.4
9094,762.21
9095,2105.88
9096,1820.63
9097,2738.49
9098,10646.49
9099,2386.48
9100,476.87
9101,3116.02
9102,717.84
9103,1428.35
9104,3415.44
9105,2168.34
9106,607.65
9107,4219.97
9108,491.98
9109,2377.35
9110,5841.71
9111,1979.88
9112,5077.74
9113,1035.59
9114,12930.88
9115,4001.16
9116,990.7
9117,735.27
9118,864.55
9119,10381.07
9120,12364.25
9121,7250.33
9122,5669.8
9123,738.9
9124,8182.16
9125,8538.04
9126,2814.57
9127,983.52
9128,3373.8
9129,478.78
9130,16334.97
9131,9838.82
9132,1172.32
9133,3857.12
9134,4167.1
9135,877.35
9136,600.97
9137,1810.56
9138,12858.88
9139,5530.17
9140,9373.15
9141,649.63
9142,3646.87
9143,6842.3
9144,4123.45
9145,3299.67
9146,6514.32
9147,583.02
9148,964.72
9149,1159.22
9150,10075.72
9151,1124.97
9152,2669.95
9153,778.69
9154,1899.25
9155,4696.64
9156,13802.38
9157,15988.43
9158,1855.19
9159,8508.68
9160,5619.31
9161,14251.04
